ORIGINE	DESTINATION	Distance
1100117407	1100117403	586,63355
1100117407	1100117405	418,46112
1100117407	1100117406	432,76047
1100117407	1100117402	414,3121
1100117301	1100117302	443,93692
1100117301	1100117310	602,46539
1100117301	1100115202	558,17456
1100117301	1100117405	509,38757
1100117301	1100115203	678,93335
1100118312	1100118311	419,87109
1100118312	1100118306	566,6358
1100118312	1100118310	792,27985
1100118312	1100118313	395,19556
1100117404	1100117407	226,75942
1100117404	1100117302	372,28699
1100117404	1100117403	568,34741
1100117404	1100117405	447,30216
1100118311	1100118312	419,87109
1100118311	1100118305	915,0528
1100118311	1100118306	684,69763
1100118311	1100118304	583,66852
1100118311	1100118310	484,1008
1100117403	1100118306	775,12225
1100117403	1100117407	586,63355
1100117403	1100117402	462,73569
1100117403	1100117404	568,34741
1100117403	1100117303	484,36371
1100117403	1100117304	627,2663
1100116303	1100116311	1211,34656
1100116303	1100115507	1528,90002
1100116303	1100115506	1394,2384
1100116303	1100116318	1650,05371
1100116303	1100116302	1145,52991
1100116303	1100116307	1198,31909
1100115112	1100115113	818,45081
1100115112	1100115102	797,65619
1100115112	1100115104	686,56982
1100115112	1100115115	1058,65186
1100115112	1100115106	1216,75452
1100115112	1100117310	927,79785
1100115114	1100115110	862,78351
1100115114	1100115113	940,91077
1100115114	1100115506	982,85547
1100115114	1100115115	1071,30737
1100116302	1100116308	930,04926
1100116302	1100116312	1005,54572
1100116302	1100116311	808,78668
1100116302	1100116303	1145,52991
1100117302	1100117301	443,93692
1100117302	1100117404	372,28699
1100117302	1100117310	624,04407
1100117302	1100117303	537,88434
1100117302	1100117311	564,33441
1100115103	1100117310	465,00043
1100115103	1100115102	491,49274
1100115103	1100115203	781,56445
1100116308	1100116302	930,04926
1100116308	1100116507	1203,27783
1100116308	1100116406	1420,94458
1100116308	1100116307	1366,49536
1100116308	1100116312	1124,29858
1100118306	1100117403	775,12225
1100118306	1100118312	566,6358
1100118306	1100118313	735,46423
1100118306	1100118311	684,69763
1100118306	1100118305	1024,36731
1100118306	1100118201	566,20581
1100118306	1100118202	800,08789
1100117310	1100115103	465,00043
1100117310	1100117301	602,46539
1100117310	1100115102	956,49164
1100117310	1100117302	624,04407
1100117310	1100115203	1129,64111
1100117310	1100115112	927,79785
1100117310	1100115104	691,73956
1100117310	1100117309	618,66657
1100117310	1100117311	510,26932
1100117303	1100117311	576,77478
1100117303	1100117304	413,28305
1100117303	1100117312	488,05505
1100117303	1100117403	484,36371
1100117303	1100117302	537,88434
1100117311	1100117303	576,77478
1100117311	1100117312	437,72598
1100117311	1100117308	514,71869
1100117311	1100117307	483,68481
1100117311	1100117310	510,26932
1100117311	1100117302	564,33441
1100117304	1100118201	525,69867
1100117304	1100117303	413,28305
1100117304	1100117403	627,2663
1100117304	1100117305	567,02875
1100118305	1100118202	592,76599
1100118305	1100118311	915,0528
1100118305	1100118204	780,99255
1100118305	1100118306	1024,36731
1100118305	1100118203	748,54962
1100118305	1100118304	764,04285
1100115113	1100115112	818,45081
1100115113	1100115114	940,91077
1100115113	1100115111	689,88196
1100115113	1100115106	827,42493
1100118201	1100117304	525,69867
1100118201	1100118202	552,94409
1100118201	1100118214	505,51566
1100118201	1100118306	566,20581
1100118201	1100117305	684,68549
1100118201	1100118204	718,23541
1100116507	1100114544	1681,69861
1100116507	1100116308	1203,27783
1100116507	1100116504	1475,68652
1100116507	1100114558	1457,83435
1100116507	1100116506	1351,09802
1100116507	1100116501	1340,10254
1100116507	1100114546	1172,98804
1100115104	1100117309	279,65765
1100115104	1100115112	686,56982
1100115104	1100115105	585,7337
1100115104	1100117310	691,73956
1100115104	1100115106	860,33942
1100117312	1100117305	390,35715
1100117312	1100117311	437,72598
1100117312	1100117303	488,05505
1100117312	1100117306	385,66974
1100115110	1100115114	862,78351
1100115110	1100115109	1110,44751
1100115110	1100116318	1020,12109
1100115110	1100115111	1063,17737
1100115110	1100115506	1202,43811
1100117309	1100115104	279,65765
1100117309	1100117308	335,6734
1100117309	1100117201	637,35254
1100117309	1100117310	618,66657
1100117305	1100117312	390,35715
1100117305	1100117306	378,46436
1100117305	1100117304	567,02875
1100117305	1100118201	684,68549
1100117305	1100117203	788,56763
1100117305	1100118214	489,48529
1100117308	1100117307	263,5531
1100117308	1100117309	335,6734
1100117308	1100117311	514,71869
1100117308	1100117201	633,45233
1100116307	1100116306	761,36023
1100116307	1100116509	1543,27454
1100116307	1100116501	1421,69739
1100116307	1100116308	1366,49536
1100116307	1100116305	1477,67383
1100116307	1100116303	1198,31909
1100117307	1100117308	263,5531
1100117307	1100117202	666,53113
1100117307	1100117311	483,68481
1100117307	1100117306	266,87912
1100118202	1100118305	592,76599
1100118202	1100118201	552,94409
1100118202	1100118306	800,08789
1100118202	1100118204	321,58807
1100117306	1100117202	628,34937
1100117306	1100117305	378,46436
1100117306	1100117312	385,66974
1100117306	1100117307	266,87912
1100114538	1100114542	390,53122
1100114538	1100114516	1383,58862
1100114538	1100114550	402,30817
1100118214	1100118204	711,20288
1100118214	1100118205	1021,73712
1100118214	1100118201	505,51566
1100118214	1100118213	698,98291
1100118214	1100117305	489,48529
1100116318	1100115109	949,44544
1100116318	1100115110	1020,12109
1100116318	1100116305	1111,77612
1100116318	1100116208	1624,21814
1100116318	1100116303	1650,05371
1100116318	1100116304	1309,65466
1100116318	1100116209	1399,17322
1100115106	1100115105	376,2713
1100115106	1100117201	713,46314
1100115106	1100115108	1045,06311
1100115106	1100115112	1216,75452
1100115106	1100115104	860,33942
1100115106	1100115111	930,15558
1100115106	1100115113	827,42493
1100115106	1100117206	1135,17334
1100118204	1100118214	711,20288
1100118204	1100118203	538,16022
1100118204	1100118305	780,99255
1100118204	1100118202	321,58807
1100118204	1100118205	666,60346
1100118204	1100118201	718,23541
1100114542	1100114538	390,53122
1100114542	1100114543	1030,56604
1100114542	1100114539	1352,01099
1100118203	1100118205	661,15704
1100118203	1100118204	538,16022
1100118203	1100118305	748,54962
1100115105	1100115106	376,2713
1100115105	1100115104	585,7337
1100115105	1100117201	390,68875
1100117201	1100117207	647,77319
1100117201	1100115106	713,46314
1100117201	1100117206	1124,20496
1100117201	1100117309	637,35254
1100117201	1100117308	633,45233
1100117201	1100115105	390,68875
1100117201	1100117202	552,36176
1100115111	1100115108	1139,71448
1100115111	1100115113	689,88196
1100115111	1100115110	1063,17737
1100115111	1100115109	544,42035
1100115111	1100115106	930,15558
1100117202	1100117306	628,34937
1100117202	1100117307	666,53113
1100117202	1100117207	637,62683
1100117202	1100117201	552,36176
1100117202	1100117208	523,65491
1100117202	1100117203	508,06809
1100115109	1100116318	949,44544
1100115109	1100115110	1110,44751
1100115109	1100115108	1144,11475
1100115109	1100115111	544,42035
1100115109	1100116209	919,43384
1100117203	1100118213	402,71271
1100117203	1100117204	810,09137
1100117203	1100117208	534,28613
1100117203	1100117305	788,56763
1100117203	1100117202	508,06809
1100118213	1100117203	402,71271
1100118213	1100118206	504,66809
1100118213	1100118207	468,74933
1100118213	1100118214	698,98291
1100118213	1100118212	975,32056
1100118213	1100117204	840,83002
1100118205	1100118203	661,15704
1100118205	1100118214	1021,73712
1100118205	1100118216	581,25964
1100118205	1100118204	666,60346
1100118205	1100118206	409,4231
1100114544	1100116507	1681,69861
1100114544	1100116506	715,48523
1100114544	1100116505	758,19537
1100114544	1100114534	1248,28113
1100114544	1100114552	2289,82739
1100114544	1100114553	965,32233
1100116506	1100116505	899,31995
1100116506	1100114544	715,48523
1100116506	1100116504	499,21848
1100116506	1100116507	1351,09802
1100116306	1100116307	761,36023
1100116306	1100116305	777,65698
1100116306	1100116509	1036,6001
1100118206	1100118207	419,38269
1100118206	1100118213	504,66809
1100118206	1100118216	647,87726
1100118206	1100118205	409,4231
1100115108	1100115111	1139,71448
1100115108	1100115109	1144,11475
1100115108	1100115106	1045,06311
1100115108	1100117206	790,26807
1100115108	1100116201	824,5398
1100115108	1100115107	958,76093
1100115108	1100116209	1016,92523
1100115108	1100117101	1431,76831
1100117207	1100117201	647,77319
1100117207	1100117208	508,68713
1100117207	1100117209	443,13065
1100117207	1100117202	637,62683
1100117207	1100117206	582,13092
1100114535	1100114534	549,59375
1100114535	1100114550	1078,92224
1100114535	1100114552	1562,74292
1100114535	1100114516	839,34857
1100114535	1100114551	475,58609
1100117208	1100117204	493,89133
1100117208	1100117207	508,68713
1100117208	1100117203	534,28613
1100117208	1100117209	526,8075
1100117208	1100117202	523,65491
1100118207	1100118206	419,38269
1100118207	1100118216	458,40134
1100118207	1100118213	468,74933
1100118207	1100118208	682,1839
1100117206	1100117209	506,58997
1100117206	1100117205	775,49365
1100117206	1100117201	1124,20496
1100117206	1100115108	790,26807
1100117206	1100115106	1135,17334
1100117206	1100117207	582,13092
1100117206	1100117101	989,60107
1100118216	1100118208	547,7619
1100118216	1100118207	458,40134
1100118216	1100118205	581,25964
1100118216	1100118206	647,87726
1100114534	1100114535	549,59375
1100114534	1100114513	708,42023
1100114534	1100114516	820,73596
1100114534	1100114552	2081,08691
1100114534	1100116508	873,85541
1100114534	1100114544	1248,28113
1100117204	1100117208	493,89133
1100117204	1100117203	810,09137
1100117204	1100117205	574,95026
1100117204	1100118212	423,55841
1100117204	1100117209	599,02112
1100117204	1100118213	840,83002
1100117209	1100117206	506,58997
1100117209	1100117207	443,13065
1100117209	1100117205	460,96039
1100117209	1100117208	526,8075
1100117209	1100117204	599,02112
1100116509	1100116502	754,7691
1100116509	1100116307	1543,27454
1100116509	1100116306	1036,6001
1100116509	1100116501	1098,88501
1100116509	1100116503	790,53986
1100116509	1100114305	893,27509
1100116502	1100116509	754,7691
1100116502	1100114501	745,03143
1100116502	1100116504	1209,97351
1100116502	1100116501	771,45117
1100114516	1100114539	501,52124
1100114516	1100114538	1383,58862
1100114516	1100114513	899,08344
1100114516	1100114534	820,73596
1100114516	1100114535	839,34857
1100114516	1100114550	1351,25244
1100118212	1100117205	737,36005
1100118212	1100118208	553,24365
1100118212	1100118211	708,70386
1100118212	1100117204	423,55841
1100118212	1100118213	975,32056
1100116209	1100116208	620,38605
1100116209	1100116201	851,60284
1100116209	1100115109	919,43384
1100116209	1100116210	878,22931
1100116209	1100115108	1016,92523
1100116209	1100116318	1399,17322
1100116505	1100116506	899,31995
1100116505	1100116508	483,17499
1100116505	1100114544	758,19537
1100116505	1100114514	900,24304
1100116505	1100116504	1144,80981
1100114539	1100114516	501,52124
1100114539	1100114541	1029,57202
1100114539	1100114542	1352,01099
1100114539	1100114513	1201,70337
1100114539	1100114543	1850,43909
1100116208	1100116209	620,38605
1100116208	1100116207	592,57208
1100116208	1100116206	842,39258
1100116208	1100116318	1624,21814
1100116208	1100116210	833,1366
1100116208	1100116205	798,97717
1100117205	1100118212	737,36005
1100117205	1100117206	775,49365
1100117205	1100117209	460,96039
1100117205	1100117204	574,95026
1100117205	1100117102	387,96039
1100117205	1100118211	849,27472
1100116503	1100114305	891,48279
1100116503	1100114306	695,83545
1100116503	1100116304	1061,2168
1100116503	1100116305	951,05786
1100116503	1100114301	832,19434
1100116503	1100116509	790,53986
1100116201	1100115107	623,73663
1100116201	1100116209	851,60284
1100116201	1100115108	824,5398
1100116201	1100116202	584,68213
1100116201	1100116210	437,65738
1100116508	1100114514	557,07379
1100116508	1100116505	483,17499
1100116508	1100114513	786,62427
1100116508	1100114534	873,85541
1100116207	1100114207	939,6922
1100116207	1100116208	592,57208
1100116207	1100116304	557,21338
1100116207	1100116206	704,45569
1100114545	1100114547	699,59308
1100114545	1100114515	1139,68799
1100114545	1100114519	1805,42737
1100114545	1100114543	1537,87439
1100117101	1100117102	606,19379
1100117101	1100117103	583,06659
1100117101	1100117107	425,17618
1100117101	1100117206	989,60107
1100117101	1100115108	1431,76831
1100117101	1100117104	822,56751
1100117102	1100117101	606,19379
1100117102	1100117205	387,96039
1100117102	1100118211	521,1109
1100117102	1100117103	418,52878
1100115107	1100116201	623,73663
1100115107	1100117107	459,90796
1100115107	1100116202	484,83215
1100115107	1100115108	958,76093
1100117107	1100116101	475,5903
1100117107	1100115107	459,90796
1100117107	1100117101	425,17618
1100117107	1100117106	640,73572
1100118215	1100118209	359,47977
1100118215	1100118208	426,79065
1100118209	1100118215	359,47977
1100118209	1100118102	733,94251
1100118209	1100118210	558,66486
1100118209	1100118208	781,48224
1100118211	1100118210	361,81662
1100118211	1100118212	708,70386
1100118211	1100117102	521,1109
1100118211	1100117205	849,27472
1100118211	1100118102	927,87598
1100118211	1100118101	563,01459
1100116210	1100116202	651,89319
1100116210	1100116203	596,94696
1100116210	1100116209	878,22931
1100116210	1100116208	833,1366
1100116210	1100116201	437,65738
1100114514	1100116508	557,07379
1100114514	1100114531	1120,31665
1100114514	1100116505	900,24304
1100114514	1100114509	1266,44458
1100114514	1100114511	725,23828
1100114514	1100114507	1179,97388
1100114514	1100116504	1883,81238
1100114514	1100114508	1069,59815
1100114514	1100114513	821,60077
1100114531	1100114501	1271,67957
1100114531	1100114514	1120,31665
1100114531	1100116504	1024,84412
1100114531	1100114509	535,5445
1100118210	1100118211	361,81662
1100118210	1100118209	558,66486
1100118210	1100118102	625,54309
1100118210	1100118208	873,98932
1100114526	1100114520	1551,46948
1100114526	1100114547	1774,57617
1100114526	1100114528	1095,78723
1100114526	1100114548	1524,77527
1100114526	1100114519	1796,38294
1100117103	1100118101	493,49262
1100117103	1100117101	583,06659
1100117103	1100117102	418,52878
1100117103	1100117104	565,30121
1100114541	1100114515	973,15778
1100114541	1100114539	1029,57202
1100114541	1100114508	620,53626
1100114541	1100114513	787,87268
1100114541	1100114533	1126,33594
1100114501	1100114531	1271,67957
1100114501	1100116502	745,03143
1100114501	1100114305	1094,16785
1100114501	1100114304	1526,9071
1100114501	1100114502	682,75336
1100114501	1100114509	1215,8905
1100116202	1100116210	651,89319
1100116202	1100116101	608,6922
1100116202	1100116201	584,68213
1100116202	1100115107	484,83215
1100116202	1100116203	498,86981
1100114509	1100114511	1164,3125
1100114509	1100114502	1172,67493
1100114509	1100114514	1266,44458
1100114509	1100114531	535,5445
1100114509	1100114510	732,64197
1100114509	1100114505	1171,98035
1100114509	1100114501	1215,8905
1100114305	1100116503	891,48279
1100114305	1100114304	898,7981
1100114305	1100114501	1094,16785
1100114305	1100114306	495,38928
1100114305	1100116509	893,27509
1100118101	1100117103	493,49262
1100118101	1100118103	462,53
1100118101	1100118102	686,54858
1100118101	1100118108	669,83691
1100118101	1100117104	543,492
1100118101	1100118211	563,01459
1100114306	1100114301	750,21826
1100114306	1100116503	695,83545
1100114306	1100114307	291,40903
1100114306	1100114305	495,38928
1100114306	1100114304	907,4184
1100114301	1100114306	750,21826
1100114301	1100114207	890,4881
1100114301	1100114307	811,55212
1100114301	1100116304	932,18189
1100114301	1100114308	691,01874
1100114301	1100114302	530,53577
1100114301	1100116503	832,19434
1100114301	1100114206	649,86615
1100114547	1100114545	699,59308
1100114547	1100114526	1774,57617
1100114547	1100114520	844,1181
1100114547	1100114519	2042,31238
1100114547	1100114515	1269,74707
1100114547	1100114525	1151,08411
1100114515	1100114541	973,15778
1100114515	1100114545	1139,68799
1100114515	1100114543	2509,76538
1100114515	1100114533	637,61652
1100114515	1100114547	1269,74707
1100114515	1100114525	1114,87805
1100114511	1100114509	1164,3125
1100114511	1100114507	764,20709
1100114511	1100114514	725,23828
1100114511	1100114512	613,9079
1100114511	1100114510	539,48456
1100114207	1100116207	939,6922
1100114207	1100114301	890,4881
1100114207	1100114206	639,633
1100114207	1100114208	669,81671
1100114207	1100116206	385,44367
1100116101	1100117107	475,5903
1100116101	1100116202	608,6922
1100116101	1100117106	384,92007
1100116101	1100116102	740,68683
1100116101	1100116108	431,07159
1100116206	1100116205	603,1355
1100116206	1100116208	842,39258
1100116206	1100116207	704,45569
1100116206	1100114207	385,44367
1100118102	1100118103	488,13504
1100118102	1100118209	733,94251
1100118102	1100118210	625,54309
1100118102	1100118104	615,38599
1100118102	1100118101	686,54858
1100118102	1100118211	927,87598
1100118102	1100118106	1151,06775
1100114508	1100114507	414,50241
1100114508	1100114533	1147,0426
1100114508	1100114541	620,53626
1100114508	1100114532	1409,42444
1100114508	1100114514	1069,59815
1100114307	1100114308	277,0795
1100114307	1100114306	291,40903
1100114307	1100114304	670,6319
1100114307	1100114301	811,55212
1100114206	1100114302	358,98111
1100114206	1100114303	659,125
1100114206	1100114207	639,633
1100114206	1100114205	601,10864
1100114206	1100114301	649,86615
1100114206	1100114208	914,56104
1100116205	1100116206	603,1355
1100116205	1100116211	623,61267
1100116205	1100116203	990,24805
1100116205	1100116204	681,6015
1100116205	1100116208	798,97717
1100116205	1100114208	1012,70685
1100117104	1100117106	493,25232
1100117104	1100118108	567,3385
1100117104	1100117103	565,30121
1100117104	1100117105	496,55899
1100117104	1100117101	822,56751
1100117104	1100118101	543,492
1100114502	1100114304	1219,99744
1100114502	1100114509	1172,67493
1100114502	1100114501	682,75336
1100114502	1100114504	1342,09815
1100114502	1100114503	829,33099
1100114308	1100114307	277,0795
1100114308	1100114302	376,728
1100114308	1100114303	393,7157
1100114308	1100114301	691,01874
1100114308	1100114304	768,07678
1100116203	1100116211	408,45541
1100116203	1100116210	596,94696
1100116203	1100116202	498,86981
1100116203	1100116205	990,24805
1100116203	1100116108	580,9931
1100116203	1100116204	788,43793
1100114510	1100114505	823,70734
1100114510	1100114512	708,87195
1100114510	1100114509	732,64197
1100114510	1100114511	539,48456
1100116211	1100116203	408,45541
1100116211	1100116205	623,61267
1100116211	1100116204	441,75977
1100114304	1100114502	1219,99744
1100114304	1100114305	898,7981
1100114304	1100114307	670,6319
1100114304	1100114501	1526,9071
1100114304	1100114309	803,19061
1100114304	1100114306	907,4184
1100114304	1100114308	768,07678
1100114304	1100114303	781,55176
1100114304	1100114503	967,8335
1100116108	1100116102	785,49194
1100116108	1100116107	771,30621
1100116108	1100116203	580,9931
1100116108	1100116103	823,52271
1100116108	1100116101	431,07159
1100114507	1100114508	414,50241
1100114507	1100114511	764,20709
1100114507	1100114532	1347,04858
1100114507	1100114514	1179,97388
1100114507	1100114517	1322,64856
1100114507	1100114512	811,84338
1100117106	1100117104	493,25232
1100117106	1100116102	486,53558
1100117106	1100116101	384,92007
1100117106	1100117105	579,75659
1100117106	1100117107	640,73572
1100114302	1100114206	358,98111
1100114302	1100114308	376,728
1100114302	1100114301	530,53577
1100114302	1100114303	431,74756
1100118103	1100118102	488,13504
1100118103	1100118101	462,53
1100118103	1100118109	472,61298
1100118103	1100118104	429,49582
1100118103	1100118108	441,8674
1100116204	1100116107	667,07459
1100116204	1100114201	921,65979
1100116204	1100116205	681,6015
1100116204	1100116211	441,75977
1100116204	1100116203	788,43793
1100118108	1100117105	375,57202
1100118108	1100117104	567,3385
1100118108	1100118101	669,83691
1100118108	1100118107	594,05554
1100118108	1100118103	441,8674
1100118108	1100118109	309,99475
1100118106	1100118104	597,65955
1100118106	1100118105	318,64059
1100118106	1100113102	930,01544
1100118106	1100118107	765,05328
1100118106	1100113103	1163,10059
1100118106	1100118102	1151,06775
1100114533	1100114525	979,80707
1100114533	1100114508	1147,0426
1100114533	1100114515	637,61652
1100114533	1100114532	562,18781
1100114533	1100114541	1126,33594
1100116102	1100116108	785,49194
1100116102	1100117106	486,53558
1100116102	1100116103	384,5051
1100116102	1100116101	740,68683
1100116102	1100117105	397,88919
1100114303	1100114309	805,84851
1100114303	1100114206	659,125
1100114303	1100114308	393,7157
1100114303	1100114302	431,74756
1100114303	1100114304	781,55176
1100114208	1100114201	651,57733
1100114208	1100114205	804,03455
1100114208	1100114207	669,81671
1100114208	1100114212	845,09778
1100114208	1100116205	1012,70685
1100114208	1100114206	914,56104
1100114208	1100114202	1055,09705
1100117105	1100118108	375,57202
1100117105	1100118107	660,23261
1100117105	1100117104	496,55899
1100117105	1100117106	579,75659
1100117105	1100116102	397,88919
1100116107	1100116204	667,07459
1100116107	1100116108	771,30621
1100116107	1100116104	1289
1100116107	1100116106	692,81744
1100116107	1100114102	818,04028
1100116107	1100114101	983,29553
1100118104	1100118106	597,65955
1100118104	1100118109	373,33908
1100118104	1100118102	615,38599
1100118104	1100118105	360,22699
1100118104	1100118103	429,49582
1100118109	1100118107	448,11649
1100118109	1100118104	373,33908
1100118109	1100118103	472,61298
1100118109	1100118105	402,36624
1100118109	1100118108	309,99475
1100116103	1100116104	671,11273
1100116103	1100113101	673,21588
1100116103	1100116102	384,5051
1100116103	1100116108	823,52271
1100114505	1100114510	823,70734
1100114505	1100114504	878,81415
1100114505	1100114512	922,46503
1100114505	1100114509	1171,98035
1100114505	1100114518	1198,04309
1100114505	1100114506	794,92731
1100114520	1100114526	1551,46948
1100114520	1100114536	519,36621
1100114520	1100114547	844,1181
1100114520	1100114525	1103,83618
1100114520	1100114522	910,81519
1100114525	1100114533	979,80707
1100114525	1100114532	1027,93189
1100114525	1100114540	989,94873
1100114525	1100114520	1103,83618
1100114525	1100114547	1151,08411
1100114525	1100114522	584,7558
1100114525	1100114515	1114,87805
1100114512	1100114517	1675,98218
1100114512	1100114510	708,87195
1100114512	1100114530	818,43597
1100114512	1100114511	613,9079
1100114512	1100114505	922,46503
1100114512	1100114507	811,84338
1100114512	1100114518	1039,65772
1100114504	1100114503	950,82391
1100114504	1100114505	878,81415
1100114504	1100114502	1342,09815
1100114504	1100114506	911,7395
1100114504	1100114410	889,90381
1100114201	1100114208	651,57733
1100114201	1100116204	921,65979
1100114201	1100114101	696,28516
1100114201	1100114202	794,08899
1100114205	1100114204	832,76434
1100114205	1100114208	804,03455
1100114205	1100114210	863,13031
1100114205	1100114206	601,10864
1100114205	1100114212	519,14923
1100114503	1100114504	950,82391
1100114503	1100114309	1267,32654
1100114503	1100114401	991,63245
1100114503	1100114502	829,33099
1100114503	1100114304	967,8335
1100114532	1100114540	1050,07813
1100114532	1100114525	1027,93189
1100114532	1100114507	1347,04858
1100114532	1100114508	1409,42444
1100114532	1100114533	562,18781
1100114532	1100114517	521,1474
1100118107	1100118109	448,11649
1100118107	1100117105	660,23261
1100118107	1100118105	539,90338
1100118107	1100118108	594,05554
1100118107	1100113101	516,88147
1100118107	1100118106	765,05328
1100118107	1100113102	667,5094
1100118105	1100118106	318,64059
1100118105	1100118107	539,90338
1100118105	1100118104	360,22699
1100118105	1100118109	402,36624
1100114309	1100114303	805,84851
1100114309	1100114503	1267,32654
1100114309	1100114304	803,19061
1100114309	1100114204	465,63617
1100114309	1100114412	1182,03223
1100114309	1100114401	706,06787
1100114309	1100114402	1194,05591
1100114517	1100114512	1675,98218
1100114517	1100114540	1166,72986
1100114517	1100114507	1322,64856
1100114517	1100114530	897,20972
1100114517	1100114532	521,1474
1100114517	1100114523	1076,0044
1100114517	1100114518	1549,87561
1100114517	1100114537	1311,6897
1100116104	1100116103	671,11273
1100116104	1100116106	661,56299
1100116104	1100116105	467,02673
1100116104	1100116107	1289
1100116104	1100113101	486,18933
1100116104	1100113108	445,16837
1100114522	1100114529	783,54279
1100114522	1100114521	1085,15381
1100114522	1100114536	1066,03247
1100114522	1100114540	888,88495
1100114522	1100114520	910,81519
1100114522	1100114525	584,7558
1100113101	1100113102	548,71576
1100113101	1100116103	673,21588
1100113101	1100118107	516,88147
1100113101	1100113108	779,4422
1100113101	1100116104	486,18933
1100114204	1100114205	832,76434
1100114204	1100114210	510,48544
1100114204	1100114309	465,63617
1100114204	1100114402	886,7038
1100114530	1100114518	835,59711
1100114530	1100114512	818,43597
1100114530	1100114517	897,20972
1100116106	1100114102	514,26245
1100116106	1100116104	661,56299
1100116106	1100114103	788,24274
1100116106	1100116107	692,81744
1100116106	1100116105	535,44647
1100114101	1100114110	551,23126
1100114101	1100114102	668,53473
1100114101	1100114201	696,28516
1100114101	1100116107	983,29553
1100114101	1100114109	750,36237
1100114518	1100114530	835,59711
1100114518	1100114506	819,17212
1100114518	1100114537	956,05304
1100114518	1100114505	1198,04309
1100114518	1100114512	1039,65772
1100114518	1100114517	1549,87561
1100114518	1100114411	1149,27673
1100114212	1100114210	620,12073
1100114212	1100114202	639,92188
1100114212	1100114208	845,09778
1100114212	1100114205	519,14923
1100114210	1100114212	620,12073
1100114210	1100114204	510,48544
1100114210	1100114205	863,13031
1100114210	1100114211	482,74661
1100114210	1100114209	751,36774
1100114210	1100114402	647,58862
1100114506	1100114410	1021,81763
1100114506	1100114518	819,17212
1100114506	1100114504	911,7395
1100114506	1100114411	951,40588
1100114506	1100114505	794,92731
1100113102	1100113101	548,71576
1100113102	1100118106	930,01544
1100113102	1100113109	546,92755
1100113102	1100118107	667,5094
1100113102	1100113103	801,81885
1100114401	1100114408	634,37708
1100114401	1100114412	1031,21545
1100114401	1100114503	991,63245
1100114401	1100114407	638,14258
1100114401	1100114309	706,06787
1100114202	1100114211	631,53589
1100114202	1100114212	639,92188
1100114202	1100114203	540,72815
1100114202	1100114201	794,08899
1100114202	1100114208	1055,09705
1100114202	1100114109	765,71246
1100114102	1100116106	514,26245
1100114102	1100114101	668,53473
1100114102	1100116107	818,04028
1100114102	1100114110	443,9747
1100114102	1100114103	620,67877
1100114529	1100114522	783,54279
1100114529	1100114524	478,27963
1100114529	1100114521	969,96283
1100114529	1100114528	1593,76697
1100114529	1100114536	680,44708
1100114527	1100114524	1431,2771
1100114527	1100114549	1182,64941
1100114527	1100114528	995,0592
1100114527	1100114521	2006,19556
1100114527	2575410011	1211,10889
1100114527	2575410021	1346,29932
1100114527	2575410020	853,93225
1100114410	1100114506	1021,81763
1100114410	1100114408	941,62244
1100114410	1100114409	516,63556
1100114410	1100114504	889,90381
1100114410	1100114411	1099,48181
1100114410	1100112404	1149,29834
1100114408	1100114401	634,37708
1100114408	1100114410	941,62244
1100114408	1100114407	441,82343
1100114408	1100114409	909,92395
1100113103	1100113109	805,29627
1100113103	1100113110	955,04498
1100113103	1100113104	590,70874
1100113103	1100118106	1163,10059
1100113103	1100113102	801,81885
1100113108	1100116105	429,77063
1100113108	1100113109	551,46735
1100113108	1100113101	779,4422
1100113108	1100113107	788,83081
1100113108	1100116104	445,16837
1100113108	1100114103	761,11536
1100113108	1100113110	690,85901
1100116105	1100113108	429,77063
1100116105	1100116104	467,02673
1100116105	1100116106	535,44647
1100116105	1100114103	470,45834
1100114540	1100114532	1050,07813
1100114540	1100114517	1166,72986
1100114540	1100114525	989,94873
1100114540	1100114522	888,88495
1100114540	1100114521	960,22363
1100114540	1100114523	912,58075
1100114110	1100114101	551,23126
1100114110	1100114103	683,83435
1100114110	1100114102	443,9747
1100114110	1100114104	576,9939
1100114110	1100114111	606,47266
1100114211	1100114202	631,53589
1100114211	1100114203	425,64743
1100114211	1100114210	482,74661
1100114211	1100114209	438,9838
1100114402	1100114412	366,71979
1100114402	1100114209	631,49744
1100114402	1100112106	733,56189
1100114402	1100114204	886,7038
1100114402	1100114309	1194,05591
1100114402	1100114210	647,58862
1100114103	1100114104	562,93909
1100114103	1100114110	683,83435
1100114103	1100116106	788,24274
1100114103	1100113108	761,11536
1100114103	1100114102	620,67877
1100114103	1100116105	470,45834
1100114103	1100113107	579,80438
1100114412	1100114402	366,71979
1100114412	1100114401	1031,21545
1100114412	1100114404	760,19092
1100114412	1100114403	608
1100114412	1100114413	467,83295
1100114412	1100114309	1182,03223
1100114412	1100112106	905,0686
1100114524	1100114527	1431,2771
1100114524	1100114529	478,27963
1100114524	1100114521	605,56146
1100114524	1100114528	1900,41797
1100113109	1100113103	805,29627
1100113109	1100113108	551,46735
1100113109	1100113102	546,92755
1100113109	1100113110	414,97479
1100114109	1100114108	447,36011
1100114109	1100114106	713,4118
1100114109	1100114111	599,61401
1100114109	1100114101	750,36237
1100114109	1100114202	765,71246
1100114407	1100114409	901,75665
1100114407	1100114408	441,82343
1100114407	1100114404	368,92105
1100114407	1100114401	638,14258
1100114407	1100114416	799,90936
